Customer ID,cluster,cluster_label
17159.0,3,Potential
17160.0,0,Potential
17162.0,0,Potential
17164.0,3,Potential
17166.0,3,Potential
17169.0,3,Potential
17173.0,0,Potential
17174.0,3,Potential
17175.0,3,Potential
17180.0,3,Potential
17181.0,3,Potential
17183.0,3,Potential
17186.0,3,Potential
17188.0,0,Potential
17190.0,0,Potential
17191.0,0,Potential
17193.0,0,Potential
17194.0,3,Potential
17197.0,3,Potential
17198.0,0,Potential
17203.0,0,Potential
17204.0,3,Potential
17211.0,0,Potential
17213.0,0,Potential
17214.0,0,Potential
17218.0,0,Potential
17219.0,3,Potential
17220.0,0,Potential
17221.0,3,Potential
17222.0,3,Potential
17223.0,0,Potential
17226.0,3,Potential
17227.0,0,Potential
17228.0,0,Potential
17229.0,3,Potential
17230.0,0,Potential
17231.0,3,Potential
17232.0,3,Potential
17233.0,3,Potential
17234.0,3,Potential
17235.0,3,Potential
17236.0,0,Potential
17238.0,0,Potential
17242.0,3,Potential
17243.0,0,Potential
17248.0,3,Potential
17250.0,3,Potential
17251.0,3,Potential
17252.0,3,Potential
17254.0,3,Potential
17259.0,3,Potential
17262.0,3,Potential
17265.0,3,Potential
17266.0,3,Potential
17267.0,3,Potential
17268.0,3,Potential
17274.0,3,Potential
17278.0,3,Potential
17282.0,3,Potential
17284.0,3,Potential
17287.0,0,Potential
17288.0,3,Potential
17289.0,3,Potential
17290.0,3,Potential
17291.0,3,Potential
17293.0,0,Potential
17295.0,3,Potential
17298.0,3,Potential
17299.0,3,Potential
17302.0,3,Potential
17306.0,0,Potential
17307.0,3,Potential
17309.0,3,Potential
17312.0,3,Potential
17313.0,3,Potential
17314.0,0,Potential
17315.0,0,Potential
17317.0,3,Potential
17320.0,3,Potential
17321.0,3,Potential
17323.0,3,Potential
17324.0,0,Potential
17325.0,3,Potential
17330.0,3,Potential
17331.0,3,Potential
17334.0,0,Potential
17337.0,0,Potential
17338.0,0,Potential
17339.0,0,Potential
17340.0,0,Potential
17341.0,0,Potential
17345.0,3,Potential
17346.0,0,Potential
17348.0,0,Potential
17350.0,3,Potential
17351.0,0,Potential
17353.0,0,Potential
17356.0,3,Potential
17358.0,3,Potential
17360.0,3,Potential
17361.0,3,Potential
17362.0,3,Potential
17364.0,0,Potential
17365.0,3,Potential
17368.0,3,Potential
17370.0,3,Potential
17372.0,0,Potential
17374.0,3,Potential
17375.0,3,Potential
17376.0,3,Potential
17377.0,0,Potential
17381.0,2,Champions
17382.0,3,Potential
17383.0,3,Potential
17384.0,3,Potential
17386.0,3,Potential
17387.0,3,Potential
17388.0,3,Potential
17389.0,2,Champions
17392.0,3,Potential
17394.0,3,Potential
17396.0,0,Potential
17400.0,3,Potential
17402.0,0,Potential
17403.0,3,Potential
17404.0,0,Potential
17405.0,3,Potential
17406.0,0,Potential
17409.0,3,Potential
17410.0,0,Potential
17411.0,3,Potential
17412.0,0,Potential
17414.0,3,Potential
17416.0,0,Potential
17419.0,0,Potential
17420.0,3,Potential
17422.0,0,Potential
17423.0,3,Potential
17425.0,3,Potential
17426.0,0,Potential
17428.0,0,Potential
17429.0,0,Potential
17430.0,0,Potential
17432.0,3,Potential
17433.0,3,Potential
17434.0,3,Potential
17436.0,3,Potential
17438.0,3,Potential
17440.0,3,Potential
17442.0,0,Potential
17443.0,3,Potential
17444.0,3,Potential
17446.0,3,Potential
17449.0,0,Potential
17450.0,2,Champions
17451.0,3,Potential
17453.0,3,Potential
17456.0,3,Potential
17457.0,3,Potential
17459.0,3,Potential
17460.0,0,Potential
17461.0,3,Potential
17462.0,3,Potential
17464.0,3,Potential
17469.0,3,Potential
17470.0,0,Potential
17472.0,3,Potential
17481.0,3,Potential
17483.0,3,Potential
17489.0,3,Potential
17490.0,3,Potential
17491.0,0,Potential
17492.0,3,Potential
17495.0,3,Potential
17500.0,3,Potential
17501.0,3,Potential
17502.0,3,Potential
17503.0,0,Potential
17504.0,3,Potential
17505.0,3,Potential
17507.0,3,Potential
17508.0,3,Potential
17509.0,3,Potential
17511.0,2,Champions
17512.0,3,Potential
17514.0,3,Potential
17515.0,3,Potential
17516.0,0,Potential
17517.0,3,Potential
17519.0,3,Potential
17521.0,0,Potential
17522.0,3,Potential
17526.0,0,Potential
17527.0,0,Potential
17528.0,3,Potential
17530.0,0,Potential
17531.0,0,Potential
17535.0,3,Potential
17537.0,3,Potential
17540.0,3,Potential
17547.0,3,Potential
17548.0,0,Potential
17550.0,3,Potential
17552.0,0,Potential
17553.0,3,Potential
17554.0,3,Potential
17555.0,3,Potential
17560.0,3,Potential
17562.0,3,Potential
17566.0,3,Potential
17567.0,0,Potential
17569.0,3,Potential
17571.0,3,Potential
17572.0,0,Potential
17573.0,3,Potential
17574.0,3,Potential
17576.0,0,Potential
17578.0,3,Potential
17579.0,0,Potential
17580.0,3,Potential
17581.0,0,Potential
17584.0,3,Potential
17585.0,3,Potential
17589.0,0,Potential
17590.0,3,Potential
17591.0,0,Potential
17593.0,3,Potential
17595.0,3,Potential
17596.0,0,Potential
17597.0,3,Potential
17602.0,3,Potential
17604.0,3,Potential
17608.0,3,Potential
17609.0,3,Potential
17611.0,0,Potential
17612.0,3,Potential
17613.0,0,Potential
17615.0,3,Potential
17616.0,3,Potential
17618.0,3,Potential
17620.0,3,Potential
17621.0,3,Potential
17623.0,3,Potential
17624.0,3,Potential
17629.0,0,Potential
17631.0,3,Potential
17633.0,3,Potential
17634.0,0,Potential
17636.0,3,Potential
17637.0,3,Potential
17639.0,3,Potential
17642.0,3,Potential
17643.0,3,Potential
17644.0,0,Potential
17646.0,0,Potential
17647.0,3,Potential
17648.0,0,Potential
17651.0,3,Potential
17652.0,0,Potential
17653.0,0,Potential
17654.0,3,Potential
17655.0,0,Potential
17656.0,0,Potential
17658.0,3,Potential
17659.0,0,Potential
17663.0,0,Potential
17664.0,3,Potential
17666.0,3,Potential
17667.0,0,Potential
17668.0,0,Potential
17669.0,0,Potential
17671.0,0,Potential
17672.0,0,Potential
17673.0,3,Potential
17674.0,3,Potential
17675.0,0,Potential
17676.0,0,Potential
17677.0,0,Potential
17682.0,0,Potential
17685.0,0,Potential
17686.0,0,Potential
17690.0,0,Potential
17691.0,3,Potential
17692.0,3,Potential
17696.0,0,Potential
17700.0,0,Potential
17701.0,3,Potential
17702.0,0,Potential
17703.0,3,Potential
17705.0,3,Potential
17706.0,0,Potential
17707.0,3,Potential
17708.0,3,Potential
17716.0,3,Potential
17719.0,0,Potential
17720.0,3,Potential
17722.0,0,Potential
17723.0,0,Potential
17725.0,3,Potential
17728.0,3,Potential
17730.0,3,Potential
17731.0,3,Potential
17732.0,3,Potential
17733.0,3,Potential
17735.0,0,Potential
17736.0,3,Potential
17737.0,3,Potential
17738.0,3,Potential
17739.0,0,Potential
17742.0,3,Potential
17744.0,3,Potential
17750.0,3,Potential
17754.0,0,Potential
17757.0,0,Potential
17758.0,0,Potential
17760.0,3,Potential
17761.0,3,Potential
17764.0,3,Potential
17765.0,3,Potential
17768.0,0,Potential
17769.0,3,Potential
17770.0,0,Potential
17774.0,3,Potential
17781.0,3,Potential
17783.0,3,Potential
17787.0,0,Potential
17788.0,3,Potential
17789.0,3,Potential
17790.0,0,Potential
17791.0,3,Potential
17796.0,0,Potential
17797.0,3,Potential
17799.0,0,Potential
17800.0,0,Potential
17802.0,0,Potential
17809.0,0,Potential
17811.0,0,Potential
17812.0,0,Potential
17813.0,3,Potential
17816.0,0,Potential
17817.0,3,Potential
17819.0,0,Potential
17820.0,3,Potential
17827.0,0,Potential
17828.0,0,Potential
17830.0,3,Potential
17831.0,3,Potential
17835.0,3,Potential
17837.0,3,Potential
17838.0,0,Potential
17841.0,2,Champions
17843.0,3,Potential
17848.0,3,Potential
17849.0,3,Potential
17850.0,0,Potential
17854.0,3,Potential
17855.0,3,Potential
17856.0,0,Potential
17857.0,0,Potential
17858.0,0,Potential
17859.0,3,Potential
17860.0,3,Potential
17861.0,3,Potential
17863.0,0,Potential
17864.0,3,Potential
17865.0,0,Potential
17867.0,3,Potential
17869.0,0,Potential
17870.0,0,Potential
17873.0,0,Potential
17874.0,3,Potential
17880.0,3,Potential
17881.0,3,Potential
17883.0,3,Potential
17884.0,0,Potential
17886.0,3,Potential
17887.0,3,Potential
17888.0,0,Potential
17889.0,3,Potential
17892.0,3,Potential
17894.0,0,Potential
17897.0,0,Potential
17899.0,3,Potential
17900.0,3,Potential
17901.0,3,Potential
17905.0,0,Potential
17906.0,3,Potential
17908.0,3,Potential
17912.0,3,Potential
17913.0,3,Potential
17914.0,3,Potential
17917.0,3,Potential
17919.0,3,Potential
17920.0,0,Potential
17921.0,3,Potential
17923.0,3,Potential
17924.0,0,Potential
17925.0,3,Potential
17928.0,3,Potential
17929.0,3,Potential
17930.0,3,Potential
17932.0,3,Potential
17934.0,3,Potential
17936.0,3,Potential
17937.0,0,Potential
17939.0,3,Potential
17940.0,0,Potential
17941.0,3,Potential
17942.0,3,Potential
17947.0,3,Potential
17949.0,0,Potential
17950.0,3,Potential
17951.0,3,Potential
17954.0,0,Potential
17955.0,3,Potential
17956.0,3,Potential
17957.0,3,Potential
17961.0,0,Potential
17964.0,0,Potential
17965.0,0,Potential
17966.0,0,Potential
17967.0,3,Potential
17968.0,3,Potential
17970.0,3,Potential
17972.0,3,Potential
17974.0,3,Potential
17975.0,0,Potential
17976.0,3,Potential
17977.0,3,Potential
17978.0,3,Potential
17979.0,3,Potential
17987.0,3,Potential
17988.0,3,Potential
17994.0,3,Potential
17995.0,3,Potential
17997.0,0,Potential
17999.0,0,Potential
18004.0,3,Potential
18005.0,3,Potential
18008.0,3,Potential
18011.0,3,Potential
18013.0,3,Potential
18014.0,3,Potential
18015.0,3,Potential
18016.0,0,Potential
18017.0,3,Potential
18022.0,3,Potential
18024.0,3,Potential
18027.0,3,Potential
18030.0,3,Potential
18032.0,3,Potential
18033.0,3,Potential
18035.0,3,Potential
18036.0,3,Potential
18037.0,0,Potential
18040.0,3,Potential
18041.0,0,Potential
18043.0,3,Potential
18044.0,3,Potential
18053.0,3,Potential
18055.0,0,Potential
18059.0,3,Potential
18061.0,0,Potential
18062.0,3,Potential
18065.0,0,Potential
18069.0,3,Potential
18071.0,3,Potential
18072.0,3,Potential
18073.0,3,Potential
18074.0,3,Potential
18075.0,0,Potential
18077.0,0,Potential
18078.0,3,Potential
18079.0,3,Potential
18080.0,3,Potential
18081.0,3,Potential
18084.0,3,Potential
18085.0,3,Potential
18086.0,3,Potential
18087.0,0,Potential
18088.0,3,Potential
18092.0,0,Potential
18093.0,3,Potential
18094.0,3,Potential
18095.0,3,Potential
18096.0,3,Potential
18097.0,3,Potential
18099.0,3,Potential
18102.0,1,Champions
18104.0,3,Potential
18105.0,3,Potential
18108.0,3,Potential
18109.0,0,Potential
18113.0,3,Potential
18116.0,3,Potential
18118.0,0,Potential
18119.0,3,Potential
18120.0,3,Potential
18121.0,3,Potential
18122.0,0,Potential
18123.0,3,Potential
18125.0,3,Potential
18126.0,3,Potential
18129.0,3,Potential
18130.0,0,Potential
18133.0,3,Potential
18135.0,0,Potential
18136.0,0,Potential
18142.0,3,Potential
18144.0,0,Potential
18146.0,3,Potential
18149.0,3,Potential
18150.0,3,Potential
18154.0,3,Potential
18156.0,3,Potential
18158.0,3,Potential
18159.0,3,Potential
18161.0,0,Potential
18164.0,0,Potential
18167.0,3,Potential
18168.0,0,Potential
18169.0,3,Potential
18170.0,3,Potential
18171.0,0,Potential
18172.0,0,Potential
18173.0,3,Potential
18174.0,3,Potential
18177.0,3,Potential
18178.0,3,Potential
18179.0,0,Potential
18180.0,0,Potential
18183.0,0,Potential
18185.0,3,Potential
18193.0,0,Potential
18194.0,3,Potential
18196.0,3,Potential
18198.0,0,Potential
18202.0,3,Potential
18203.0,3,Potential
18205.0,3,Potential
18209.0,3,Potential
18210.0,3,Potential
18211.0,3,Potential
18215.0,3,Potential
18216.0,3,Potential
18217.0,3,Potential
18218.0,0,Potential
18219.0,0,Potential
18220.0,3,Potential
18221.0,3,Potential
18222.0,3,Potential
18223.0,0,Potential
18225.0,0,Potential
18226.0,0,Potential
18227.0,3,Potential
18229.0,0,Potential
18230.0,0,Potential
18232.0,3,Potential
18235.0,0,Potential
18236.0,0,Potential
18237.0,3,Potential
18239.0,0,Potential
18241.0,0,Potential
18242.0,3,Potential
18245.0,0,Potential
18248.0,3,Potential
18250.0,0,Potential
18255.0,3,Potential
18257.0,3,Potential
18259.0,3,Potential
18260.0,3,Potential
18261.0,3,Potential
18263.0,0,Potential
18265.0,3,Potential
18269.0,3,Potential
18270.0,3,Potential
18272.0,3,Potential
18273.0,3,Potential
18274.0,3,Potential
18277.0,3,Potential
18280.0,3,Potential
18281.0,3,Potential
18282.0,0,Potential
18283.0,3,Potential
18287.0,3,Potential
